id,storename,codshopify,departamento,provincia,distrito,ubigeo,rango1_min,rango1_max,rango1_costo,rango1_costo2,rango1_costo3,rango2_min,rango2_max,rango2_costo,rango2_costo2,rango2_costo3,rango3_min,rango3_max,rango3_costo,rango3_costo2,rango3_costo3,rango4_min,rango4_max,rango4_costo,rango4_costo2,rango4_costo3,texto,texto_description,texto2,texto2_description,texto3,texto3_description,texto_collect,texto_collect_description
82,mi-tienda,MITI-010705,Amazonas,Utcubamba,Jamalca,010705,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
83,mi-tienda,MITI-010706,Amazonas,Utcubamba,Lonya Grande,010706,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
84,mi-tienda,MITI-010707,Amazonas,Utcubamba,Yamon,010707,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
85,mi-tienda,MITI-020101,Áncash,Huaraz,Huaraz,020101,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
86,mi-tienda,MITI-020102,Áncash,Huaraz,Cochabamba,020102,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
87,mi-tienda,MITI-020103,Áncash,Huaraz,Colcabamba,020103,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
88,mi-tienda,MITI-020104,Áncash,Huaraz,Huanchay,020104,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
89,mi-tienda,MITI-020105,Áncash,Huaraz,Independencia,020105,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
90,mi-tienda,MITI-020106,Áncash,Huaraz,Jangas,020106,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
91,mi-tienda,MITI-020107,Áncash,Huaraz,La Libertad,020107,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
92,mi-tienda,MITI-020108,Áncash,Huaraz,Olleros,020108,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
93,mi-tienda,MITI-020109,Áncash,Huaraz,Pampas,020109,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
94,mi-tienda,MITI-020110,Áncash,Huaraz,Pariacoto,020110,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
95,mi-tienda,MITI-020111,Áncash,Huaraz,Pira,020111,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
96,mi-tienda,MITI-020112,Áncash,Huaraz,Tarica,020112,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
97,mi-tienda,MITI-020201,Áncash,Aija,Aija,020201,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
98,mi-tienda,MITI-020202,Áncash,Aija,Coris,020202,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
99,mi-tienda,MITI-020203,Áncash,Aija,Huacllan,020203,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
100,mi-tienda,MITI-020204,Áncash,Aija,La Merced,020204,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
101,mi-tienda,MITI-020205,Áncash,Aija,Succha,020205,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
102,mi-tienda,MITI-020301,Áncash,Antonio Raymondi,Llamellin,020301,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
103,mi-tienda,MITI-020302,Áncash,Antonio Raymondi,Aczo,020302,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
104,mi-tienda,MITI-020303,Áncash,Antonio Raymondi,Chaccho,020303,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
105,mi-tienda,MITI-020304,Áncash,Antonio Raymondi,Chingas,020304,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
106,mi-tienda,MITI-020305,Áncash,Antonio Raymondi,Mirgas,020305,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
107,mi-tienda,MITI-020306,Áncash,Antonio Raymondi,San Juan de Rontoy,020306,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
108,mi-tienda,MITI-020401,Áncash,Asunción,Chacas,020401,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
109,mi-tienda,MITI-020402,Áncash,Asunción,Acochaca,020402,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
110,mi-tienda,MITI-020501,Áncash,Bolognesi,Chiquian,020501,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
111,mi-tienda,MITI-020502,Áncash,Bolognesi,Abelardo Pardo Lezameta,020502,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
112,mi-tienda,MITI-020503,Áncash,Bolognesi,Antonio Raymondi,020503,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
113,mi-tienda,MITI-020504,Áncash,Bolognesi,Aquia,020504,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
114,mi-tienda,MITI-020505,Áncash,Bolognesi,Cajacay,020505,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
115,mi-tienda,MITI-020506,Áncash,Bolognesi,Canis,020506,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
116,mi-tienda,MITI-020507,Áncash,Bolognesi,Colquioc,020507,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
117,mi-tienda,MITI-020508,Áncash,Bolognesi,Huallanca,020508,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
118,mi-tienda,MITI-020509,Áncash,Bolognesi,Huasta,020509,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
119,mi-tienda,MITI-020510,Áncash,Bolognesi,Huayllacayan,020510,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
120,mi-tienda,MITI-020511,Áncash,Bolognesi,La Primavera,020511,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
121,mi-tienda,MITI-020512,Áncash,Bolognesi,Mangas,020512,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
122,mi-tienda,MITI-020513,Áncash,Bolognesi,Pacllon,020513,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
123,mi-tienda,MITI-020514,Áncash,Bolognesi,San Miguel de Corpanqui,020514,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
124,mi-tienda,MITI-020515,Áncash,Bolognesi,Ticllos,020515,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
125,mi-tienda,MITI-020601,Áncash,Carhuaz,Carhuaz,020601,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
126,mi-tienda,MITI-020602,Áncash,Carhuaz,Acopampa,020602,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
127,mi-tienda,MITI-020603,Áncash,Carhuaz,Amashca,020603,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
128,mi-tienda,MITI-020604,Áncash,Carhuaz,Anta,020604,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
129,mi-tienda,MITI-020605,Áncash,Carhuaz,Ataquero,020605,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
130,mi-tienda,MITI-020606,Áncash,Carhuaz,Marcara,020606,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
131,mi-tienda,MITI-020607,Áncash,Carhuaz,Pariahuanca,020607,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
132,mi-tienda,MITI-020608,Áncash,Carhuaz,San Miguel de Aco,020608,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
133,mi-tienda,MITI-020609,Áncash,Carhuaz,Shilla,020609,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
134,mi-tienda,MITI-020610,Áncash,Carhuaz,Tinco,020610,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
135,mi-tienda,MITI-020611,Áncash,Carhuaz,Yungar,020611,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
136,mi-tienda,MITI-020701,Áncash,Carlos Fermín Fitzcarral,San Luis,020701,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
137,mi-tienda,MITI-020702,Áncash,Carlos Fermín Fitzcarral,San Nicolas,020702,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
138,mi-tienda,MITI-020703,Áncash,Carlos Fermín Fitzcarral,Yauya,020703,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
139,mi-tienda,MITI-020801,Áncash,Casma,Casma,020801,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
140,mi-tienda,MITI-020802,Áncash,Casma,Buena Vista Alta,020802,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
141,mi-tienda,MITI-020803,Áncash,Casma,Comandante Noel,020803,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
142,mi-tienda,MITI-020804,Áncash,Casma,Yautan,020804,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
143,mi-tienda,MITI-020901,Áncash,Corongo,Corongo,020901,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
144,mi-tienda,MITI-020902,Áncash,Corongo,Aco,020902,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
145,mi-tienda,MITI-020903,Áncash,Corongo,Bambas,020903,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
146,mi-tienda,MITI-020904,Áncash,Corongo,Cusca,020904,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
147,mi-tienda,MITI-020905,Áncash,Corongo,La Pampa,020905,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
148,mi-tienda,MITI-020906,Áncash,Corongo,Yanac,020906,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
149,mi-tienda,MITI-020907,Áncash,Corongo,Yupan,020907,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
150,mi-tienda,MITI-021001,Áncash,Huari,Huari,021001,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
151,mi-tienda,MITI-021002,Áncash,Huari,Anra,021002,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
